statement_id,bank_name,account_number,statement_start_date,statement_end_date,synthetic_data,transaction_date,value_date,description,debit,credit,balance,transaction_type,category,reference_id,account_holder_name,aadhaar_id,applicant_id,expected_test_scenario
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-04-02,2026-04-02,Kotak Mahindra Bank SALARY CREDIT,0.0,62656.71,88656.71,CREDIT,SALARY,REF00500SAL,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-04-05,2026-04-05,RENT / HOUSEHOLD PAYMENT,12455.81,0.0,76200.9,DEBIT,HOUSING,REF00500RNT,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-04-07,2026-04-07,LOAN EMI - PRESENTED,14417.63,0.0,61783.27,DEBIT,LOAN_EMI,REF00500EMI,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-04-08,2026-04-08,EMI RETURN / REVERSAL,0.0,14417.63,76200.9,CREDIT,EMI_RETURN,REF00500EMIR,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-04-12,2026-04-12,LOAN EMI - RE-PRESENTED,14417.63,0.0,61783.27,DEBIT,LOAN_EMI,REF00500EMI2,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-04-12,2026-04-12,UTILITY BILL PAYMENT,5241.29,0.0,56541.98,DEBIT,UTILITIES,REF00500UTL,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-04-16,2026-04-16,UPI - GROCERIES,7680.92,0.0,48861.07,DEBIT,GROCERIES,REF00500GRC,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-04-20,2026-04-20,UPI - TRANSPORT,3332.42,0.0,45528.64,DEBIT,TRANSPORT,REF00500TRN,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-04-23,2026-04-23,CARD / UPI - SHOPPING,5758.73,0.0,39769.91,DEBIT,DISCRETIONARY,REF00500SHP,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-04-26,2026-04-26,ATM CASH WITHDRAWAL,2114.97,0.0,37654.94,DEBIT,CASH_WITHDRAWAL,REF00500ATM,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-05-02,2026-05-02,Kotak Mahindra Bank SALARY CREDIT,0.0,62366.11,100021.05,CREDIT,SALARY,REF00501SAL,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-05-05,2026-05-05,RENT / HOUSEHOLD PAYMENT,13808.24,0.0,86212.8,DEBIT,HOUSING,REF00501RNT,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-05-07,2026-05-07,LOAN EMI PAYMENT,14506.03,0.0,71706.77,DEBIT,LOAN_EMI,REF00501EMI,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-05-12,2026-05-12,UTILITY BILL PAYMENT,5011.49,0.0,66695.28,DEBIT,UTILITIES,REF00501UTL,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-05-16,2026-05-16,UPI - GROCERIES,7710.21,0.0,58985.07,DEBIT,GROCERIES,REF00501GRC,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-05-20,2026-05-20,UPI - TRANSPORT,4432.78,0.0,54552.29,DEBIT,TRANSPORT,REF00501TRN,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-05-23,2026-05-23,CARD / UPI - SHOPPING,6871.0,0.0,47681.3,DEBIT,DISCRETIONARY,REF00501SHP,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-05-26,2026-05-26,ATM CASH WITHDRAWAL,2122.28,0.0,45559.02,DEBIT,CASH_WITHDRAWAL,REF00501ATM,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-05-27,2026-05-27,NEFT CREDIT - ONE TIME RECEIPT,0.0,33181.46,78740.48,CREDIT,LARGE_CREDIT,REF00501LCR,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-06-02,2026-06-02,Kotak Mahindra Bank SALARY CREDIT,0.0,61246.7,139987.18,CREDIT,SALARY,REF00502SAL,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-06-05,2026-06-05,RENT / HOUSEHOLD PAYMENT,14960.44,0.0,125026.74,DEBIT,HOUSING,REF00502RNT,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-06-07,2026-06-07,LOAN EMI PAYMENT,14687.18,0.0,110339.57,DEBIT,LOAN_EMI,REF00502EMI,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-06-12,2026-06-12,UTILITY BILL PAYMENT,3282.81,0.0,107056.76,DEBIT,UTILITIES,REF00502UTL,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-06-16,2026-06-16,UPI - GROCERIES,10152.17,0.0,96904.58,DEBIT,GROCERIES,REF00502GRC,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-06-20,2026-06-20,UPI - TRANSPORT,3693.66,0.0,93210.93,DEBIT,TRANSPORT,REF00502TRN,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-06-23,2026-06-23,CARD / UPI - SHOPPING,8120.21,0.0,85090.72,DEBIT,DISCRETIONARY,REF00502SHP,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-06-26,2026-06-26,ATM CASH WITHDRAWAL,3170.67,0.0,81920.05,DEBIT,CASH_WITHDRAWAL,REF00502ATM,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-07-02,2026-07-02,Kotak Mahindra Bank SALARY CREDIT,0.0,62758.98,144679.03,CREDIT,SALARY,REF00503SAL,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-07-05,2026-07-05,RENT / HOUSEHOLD PAYMENT,14420.61,0.0,130258.43,DEBIT,HOUSING,REF00503RNT,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-07-07,2026-07-07,LOAN EMI PAYMENT,14667.12,0.0,115591.3,DEBIT,LOAN_EMI,REF00503EMI,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-07-12,2026-07-12,UTILITY BILL PAYMENT,4093.46,0.0,111497.85,DEBIT,UTILITIES,REF00503UTL,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-07-16,2026-07-16,UPI - GROCERIES,9066.26,0.0,102431.59,DEBIT,GROCERIES,REF00503GRC,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-07-20,2026-07-20,UPI - TRANSPORT,4418.18,0.0,98013.41,DEBIT,TRANSPORT,REF00503TRN,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-07-23,2026-07-23,CARD / UPI - SHOPPING,6382.11,0.0,91631.3,DEBIT,DISCRETIONARY,REF00503SHP,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-07-26,2026-07-26,ATM CASH WITHDRAWAL,2436.95,0.0,89194.35,DEBIT,CASH_WITHDRAWAL,REF00503ATM,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-08-02,2026-08-02,Kotak Mahindra Bank SALARY CREDIT,0.0,62925.14,152119.48,CREDIT,SALARY,REF00504SAL,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-08-05,2026-08-05,RENT / HOUSEHOLD PAYMENT,15178.8,0.0,136940.68,DEBIT,HOUSING,REF00504RNT,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-08-07,2026-08-07,LOAN EMI PAYMENT,14303.43,0.0,122637.25,DEBIT,LOAN_EMI,REF00504EMI,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-08-12,2026-08-12,UTILITY BILL PAYMENT,4835.54,0.0,117801.71,DEBIT,UTILITIES,REF00504UTL,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-08-16,2026-08-16,UPI - GROCERIES,10112.38,0.0,107689.34,DEBIT,GROCERIES,REF00504GRC,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-08-20,2026-08-20,UPI - TRANSPORT,3889.04,0.0,103800.3,DEBIT,TRANSPORT,REF00504TRN,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-08-23,2026-08-23,CARD / UPI - SHOPPING,5407.72,0.0,98392.57,DEBIT,DISCRETIONARY,REF00504SHP,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-08-26,2026-08-26,ATM CASH WITHDRAWAL,1862.18,0.0,96530.39,DEBIT,CASH_WITHDRAWAL,REF00504ATM,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-08-27,2026-08-27,NEFT CREDIT - ONE TIME RECEIPT,0.0,34661.18,131191.57,CREDIT,LARGE_CREDIT,REF00504LCR,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
BS-005-2026,Kotak Mahindra Bank,SYN00520261004,2026-04-01,2026-09-30,True,2026-09-02,2026-09-02,Kotak Mahindra Bank SALARY CREDIT,0.0,60235.45,191427.02,CREDIT,SALARY,REF00505SAL,Raghav Sem,5384 0191 6144,005,MANUAL_REVIEW
